Fid,CDate,Precipitation,Humidity,WindSpeed,WeatherCondition,AvgTemp,AvgTempUncertainty,City,Country,Latitude,Longitude,Season,Crop,Label
192.229.173.173-10.42.0.211-80-44478-6,22-11-22,7.179415912,65.14893096,1.300807523,Snow,19.72,1.18,Baicheng,China,45.81N,123.46E,Rabi       ,Ragi,0
172.217.10.142-10.42.0.151-443-44205-6,23-11-22,0,88.83987162,9.78867121,Partly Cloudy,23.145,1.35,Baicheng,China,45.81N,123.46E,Rabi       ,Sunflower,0
10.42.0.151-104.192.110.245-32873-443-6,24-11-22,2.3492883,43.05181741,3.625765164,Sunny,21.456,1.301,Baicheng,China,45.81N,123.46E,Summer     ,Cotton(lint),0
10.42.0.151-10.42.0.1-2696-53-17,25-11-22,0,99.94723048,6.036245784,Partly Cloudy,14.725,1.354,Baicheng,China,45.81N,123.46E,Summer     ,Cowpea(Lobia),1
10.42.0.211-10.42.0.1-12637-53-17,26-11-22,2.170495848,70.17488523,11.86032168,Cloudy,6.039,1.313,Baicheng,China,45.81N,123.46E,Summer     ,Dry chillies,1
208.80.154.224-10.42.0.211-443-40181-6,27-11-22,5.739860187,35.51579828,13.5259985,Sunny,-4.603,3.006,Baicheng,China,45.81N,123.46E,Summer     ,Groundnut,0
10.42.0.211-121.14.255.83-52602-80-6,28-11-22,0,74.99381864,17.22012023,Cloudy,-16.273,1.839,Baicheng,China,45.81N,123.46E,Summer     ,Maize,0
10.42.0.211-64.71.142.110-44125-443-6,29-11-22,5.214399227,84.01598244,16.85844064,Partly Cloudy,-15.329,4.552,Baicheng,China,45.81N,123.46E,Summer     ,Onion,0
10.42.0.211-114.134.80.163-57192-443-6,30-11-22,0,68.87791764,7.555695576,Snow,-13.977,2.472,Baicheng,China,45.81N,123.46E,Summer     ,Potato,1
183.79.248.252-10.42.0.211-443-44383-6,01-12-22,0,56.80556811,16.48341768,Rain,-3.925,1.141,Baicheng,China,45.81N,123.46E,Summer     ,Ragi,1
10.42.0.211-10.42.0.1-14511-53-17,02-12-22,0.792033056,76.48796996,8.361233133,Snow,6.246,1.044,Baicheng,China,45.81N,123.46E,Summer     ,Rice,1
172.217.7.228-10.42.0.151-443-32978-6,03-12-22,0,70.3596626,16.04749385,Snow,14.381,0.838,Baicheng,China,45.81N,123.46E,Summer     ,Sunflower,1
172.217.3.110-10.42.0.151-443-37590-6,04-12-22,6.094969193,42.25902583,1.787605012,Sunny,21.07,0.98,Baicheng,China,45.81N,123.46E,Whole Year ,Arecanut,1
202.77.129.150-10.42.0.211-80-41622-6,05-12-22,2.183853626,55.89848274,13.12706961,Partly Cloudy,23.529,0.958,Baicheng,China,45.81N,123.46E,Whole Year ,Cashewnut,0
10.42.0.211-10.42.0.1-21704-53-17,06-12-22,0,79.66520849,3.427798118,Partly Cloudy,20.76,0.654,Baicheng,China,45.81N,123.46E,Whole Year ,Coconut ,1
10.42.0.1-10.42.0.42-53-1568-17,07-12-22,7.327016851,91.94002487,0.398041931,Snow,14.512,1.145,Baicheng,China,45.81N,123.46E,Whole Year ,Coriander,0
180.149.153.68-10.42.0.211-80-55354-6,08-12-22,0,45.99230885,17.45578443,Partly Cloudy,4.046,1.103,Baicheng,China,45.81N,123.46E,Whole Year ,Dry ginger,0
10.42.0.211-10.42.0.1-55311-53-17,09-12-22,3.107582857,43.43599624,10.23255783,Cloudy,-6.612,1.391,Baicheng,China,45.81N,123.46E,Whole Year ,Garlic,0
10.42.0.1-10.42.0.42-53-61952-17,10-12-22,0,79.68648526,14.97934474,Sunny,-17.471,1.578,Baicheng,China,45.81N,123.46E,Whole Year ,Sugarcane,1
10.42.0.1-10.42.0.42-53-2179-17,11-12-22,0,38.4208872,13.49655015,Snow,-16.548,1.493,Baicheng,China,45.81N,123.46E,Whole Year ,Sweet potato,0
172.217.10.142-10.42.0.42-443-49015-6,12-12-22,0,76.11273396,17.92613874,Partly Cloudy,-12.574,1.787,Baicheng,China,45.81N,123.46E,Whole Year ,Turmeric,1
157.240.18.15-10.42.0.211-443-38696-6,13-12-22,0,65.31446916,10.74841062,Partly Cloudy,-2.95,1.693,Baicheng,China,45.81N,123.46E,Kharif     ,Arhar/Tur,0
151.101.1.140-10.42.0.211-443-43680-6,14-12-22,0,54.48099762,1.678289509,Partly Cloudy,5.788,2.033,Baicheng,China,45.81N,123.46E,Kharif     ,Bajra,1
10.42.0.211-10.42.0.1-60935-53-17,15-12-22,0,88.94557013,13.08131686,Rain,13.117,1.553,Baicheng,China,45.81N,123.46E,Kharif     ,Castor seed,0
239.255.255.250-10.42.0.1-1900-41049-17,16-12-22,0,72.58157141,15.23829996,Cloudy,21.23,1.577,Baicheng,China,45.81N,123.46E,Kharif     ,Cotton(lint),1
10.42.0.211-104.97.95.172-39565-80-6,17-12-22,0,93.85855842,3.941636059,Snow,24.536,1.044,Baicheng,China,45.81N,123.46E,Kharif     ,Cowpea(Lobia),1
10.42.0.211-27.221.28.204-35673-80-6,18-12-22,0,70.44420985,15.91422749,Snow,22.264,0.998,Baicheng,China,45.81N,123.46E,Kharif     ,Dry chillies,0
10.42.0.211-68.67.178.170-48827-443-6,19-12-22,0,37.36783688,17.73782602,Snow,15.374,1.105,Baicheng,China,45.81N,123.46E,Kharif     ,Groundnut,1
172.217.11.14-10.42.0.42-443-56458-6,20-12-22,8.457809837,68.698843,1.756653845,Partly Cloudy,5.317,1.787,Baicheng,China,45.81N,123.46E,Kharif     ,Horse-gram,0
172.217.10.14-10.42.0.151-443-55973-6,21-12-22,0,41.08503201,7.059842809,Rain,-6.97,1.46,Baicheng,China,45.81N,123.46E,Kharif     ,Jowar,0
10.42.0.151-10.42.0.1-43144-53-17,22-12-22,0,41.45568622,18.18071924,Rain,-14.121,1.461,Baicheng,China,45.81N,123.46E,Kharif     ,Maize,1
202.77.129.146-10.42.0.151-80-43139-6,23-12-22,4.763106328,58.81258767,18.90947327,Snow,-15.686,1.516,Baicheng,China,45.81N,123.46E,Kharif     ,Niger seed,1
172.217.10.67-10.42.0.42-443-56264-6,24-12-22,0,82.66959358,9.292280383,Partly Cloudy,-13.134,1.635,Baicheng,China,45.81N,123.46E,Kharif     ,Onion,0
220.243.219.55-10.42.0.211-80-45636-6,25-12-22,4.751368973,96.95195172,5.319550179,Sunny,-4.855,2.12,Baicheng,China,45.81N,123.46E,Kharif     ,Other Kharif pulses,1
10.42.0.151-121.12.98.63-48215-80-6,26-12-22,0,65.07632114,0.019720014,Partly Cloudy,6.343,1.422,Baicheng,China,45.81N,123.46E,Kharif     ,Potato,0
10.42.0.1-10.42.0.42-53-26764-17,27-12-22,2.618099857,96.34060516,1.038474194,Partly Cloudy,2.742,4.149,Baicheng,China,45.81N,123.46E,Kharif     ,Ragi,1
10.42.0.211-119.146.74.34-50695-80-6,28-12-22,5.39464342,93.53515566,13.2209474,Partly Cloudy,-10.17,4.828,Baicheng,China,45.81N,123.46E,Kharif     ,Rapeseed &Mustard,0
172.217.3.110-10.42.0.211-80-38640-6,29-12-22,9.947806246,34.95743186,17.89262286,Rain,-18.662,7.186,Baicheng,China,45.81N,123.46E,Kharif     ,Rice,1
10.42.0.211-23.23.129.231-36010-443-6,30-12-22,0,30.23587993,12.83701567,Sunny,-19.501,4.837,Baicheng,China,45.81N,123.46E,Kharif     ,Small millets,0
